data_type,id,name,address,lat,lng,cctv_purpose,cctv_count,cctv_pixel,install_ym,lamp_id,police_type,crime_year,crime_kill,crime_rob,crime_theft,crime_violence,lamp_type,dong_code,dong_name,sgg_code,is_gwanak
보안등,난곡동679,서울특별시 관악구청,서울특별시 관악구 법원단지18길 37,37.47309927,126.9231687,,,,,난곡동679,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동680,서울특별시 관악구청,서울특별시 관악구 법원단지18길 31,37.47330487,126.9231593,,,,,난곡동680,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동681,서울특별시 관악구청,서울특별시 관악구 법원단지18길 31,37.47330487,126.9231593,,,,,난곡동681,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동682,서울특별시 관악구청,서울특별시 관악구 법원단지18길 24,37.47357683,126.9228023,,,,,난곡동682,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동683,서울특별시 관악구청,서울특별시 관악구 법원단지20길 28,37.47357718,126.9233361,,,,,난곡동683,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동684,서울특별시 관악구청,서울특별시 관악구 법원단지18길 13,37.47398928,126.9227397,,,,,난곡동684,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동685,서울특별시 관악구청,서울특별시 관악구 법원단지18길 13,37.47398928,126.9227397,,,,,난곡동685,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동686,서울특별시 관악구청,서울특별시 관악구 법원단지18길 13,37.47398928,126.9227397,,,,,난곡동686,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동687,서울특별시 관악구청,서울특별시 관악구 법원단지18길 11,37.47419694,126.92258,,,,,난곡동687,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동688,서울특별시 관악구청,서울특별시 관악구 법원단지18길 7,37.47430615,126.9224487,,,,,난곡동688,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동689,서울특별시 관악구청,서울특별시 관악구 법원단지길 94,37.47453128,126.9222566,,,,,난곡동689,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동690,서울특별시 관악구청,서울특별시 관악구 법원단지17길 5,37.47468225,126.9217908,,,,,난곡동690,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동691,서울특별시 관악구청,서울특별시 관악구 법원단지17길 10,37.47495288,126.9218804,,,,,난곡동691,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동692,서울특별시 관악구청,서울특별시 관악구 법원단지9길 34,37.47501853,126.9218234,,,,,난곡동692,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동693,서울특별시 관악구청,서울특별시 관악구 법원단지9길 37,37.47528576,126.9219474,,,,,난곡동693,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동694,서울특별시 관악구청,서울특별시 관악구 법원단지길 97-8,37.4750203,126.9223237,,,,,난곡동694,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동695,서울특별시 관악구청,서울특별시 관악구 법원단지길 97-3,37.47480335,126.9222114,,,,,난곡동695,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동696,서울특별시 관악구청,서울특별시 관악구 법원단지20길 1,37.47471542,126.9226399,,,,,난곡동696,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동697,서울특별시 관악구청,서울특별시 관악구 법원단지20길 5,37.47456997,126.9227345,,,,,난곡동697,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동698,서울특별시 관악구청,서울특별시 관악구 법원단지20길 9,37.47437799,126.9229043,,,,,난곡동698,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동699,서울특별시 관악구청,서울특별시 관악구 법원단지20길 16,37.47409695,126.922884,,,,,난곡동699,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동700,서울특별시 관악구청,서울특별시 관악구 법원단지20길 17,37.47415809,126.9231057,,,,,난곡동700,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동701,서울특별시 관악구청,서울특별시 관악구 법원단지20길 28,37.47357718,126.9233361,,,,,난곡동701,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동702,서울특별시 관악구청,서울특별시 관악구 법원단지24길 34,37.47378597,126.9240716,,,,,난곡동702,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동703,서울특별시 관악구청,서울특별시 관악구 법원단지22길 27,37.47394719,126.9238353,,,,,난곡동703,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동704,서울특별시 관악구청,서울특별시 관악구 법원단지22길 17,37.47435762,126.9234521,,,,,난곡동704,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동705,서울특별시 관악구청,서울특별시 관악구 법원단지22길 15,37.47443407,126.9233862,,,,,난곡동705,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동706,서울특별시 관악구청,서울특별시 관악구 법원단지22길 7,37.47469459,126.9231641,,,,,난곡동706,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동707,서울특별시 관악구청,서울특별시 관악구 법원단지길 108,37.47492547,126.9229544,,,,,난곡동707,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동708,서울특별시 관악구청,서울특별시 관악구 법원단지22길 2,37.47479054,126.9227388,,,,,난곡동708,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동709,서울특별시 관악구청,서울특별시 관악구 법원단지21길 8,37.4752654,126.9226387,,,,,난곡동709,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동710,서울특별시 관악구청,서울특별시 관악구 법원단지9길 48,37.47542047,126.9225115,,,,,난곡동710,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동711,서울특별시 관악구청,서울특별시 관악구 법원단지9길 56,37.47560757,126.9228627,,,,,난곡동711,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동712,서울특별시 관악구청,서울특별시 관악구 법원단지길 113-7,37.4753484,126.9227957,,,,,난곡동712,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동713,서울특별시 관악구청,서울특별시 관악구 법원단지길 111,37.47516498,126.9229852,,,,,난곡동713,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동714,서울특별시 관악구청,서울특별시 관악구 법원단지길 116,37.4750606,126.9233322,,,,,난곡동714,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동715,서울특별시 관악구청,서울특별시 관악구 법원단지길 116,37.4750606,126.9233322,,,,,난곡동715,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동716,서울특별시 관악구청,서울특별시 관악구 법원단지길 116,37.4750606,126.9233322,,,,,난곡동716,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동717,서울특별시 관악구청,서울특별시 관악구 법원단지24길 15,37.47463271,126.923741,,,,,난곡동717,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동718,서울특별시 관악구청,서울특별시 관악구 법원단지24길 21,37.47440947,126.9239394,,,,,난곡동718,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동719,서울특별시 관악구청,서울특별시 관악구 법원단지24길 28,37.474028,126.9239604,,,,,난곡동719,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동720,서울특별시 관악구청,서울특별시 관악구 법원단지26길 34,37.47398388,126.9244257,,,,,난곡동720,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동721,서울특별시 관악구청,서울특별시 관악구 법원단지26길 34,37.47398388,126.9244257,,,,,난곡동721,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동722,서울특별시 관악구청,서울특별시 관악구 법원단지26길 30,37.47417629,126.9243606,,,,,난곡동722,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동723,서울특별시 관악구청,서울특별시 관악구 법원단지26길 24,37.47437135,126.9241948,,,,,난곡동723,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동724,서울특별시 관악구청,서울특별시 관악구 법원단지26길 17,37.47469869,126.9242051,,,,,난곡동724,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동725,서울특별시 관악구청,서울특별시 관악구 법원단지10길 76,37.47481845,126.9240856,,,,,난곡동725,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동726,서울특별시 관악구청,서울특별시 관악구 법원단지26길 7,37.47511031,126.9238448,,,,,난곡동726,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동727,서울특별시 관악구청,서울특별시 관악구 법원단지26길 3,37.47523052,126.9237363,,,,,난곡동727,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동728,서울특별시 관악구청,서울특별시 관악구 법원단지길 124,37.47531508,126.9236676,,,,,난곡동728,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동729,서울특별시 관악구청,서울특별시 관악구 법원단지25길 3,37.47539116,126.9232919,,,,,난곡동729,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동730,서울특별시 관악구청,서울특별시 관악구 법원단지25길 10,37.47575983,126.9232623,,,,,난곡동730,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동731,서울특별시 관악구청,서울특별시 관악구 법원단지25길 11,37.47565383,126.9230588,,,,,난곡동731,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동732,서울특별시 관악구청,서울특별시 관악구 법원단지9길 67,37.47604899,126.9233038,,,,,난곡동732,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동733,서울특별시 관악구청,서울특별시 관악구 법원단지9길 70,37.47600276,126.9235635,,,,,난곡동733,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동734,서울특별시 관악구청,서울특별시 관악구 법원단지길 127-7,37.47571487,126.9235415,,,,,난곡동734,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동735,서울특별시 관악구청,서울특별시 관악구 법원단지길 130,37.47549731,126.9240085,,,,,난곡동735,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동736,서울특별시 관악구청,서울특별시 관악구 법원단지28길 5,37.47534367,126.9241274,,,,,난곡동736,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동737,서울특별시 관악구청,서울특별시 관악구 법원단지28길 10,37.47509795,126.9241073,,,,,난곡동737,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동738,서울특별시 관악구청,서울특별시 관악구 법원단지28길 24,37.4746141,126.9245147,,,,,난곡동738,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동739,서울특별시 관악구청,서울특별시 관악구 법원단지28길 26,37.47453269,126.9245806,,,,,난곡동739,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동740,서울특별시 관악구청,서울특별시 관악구 법원단지28길 30,37.47435313,126.9247415,,,,,난곡동740,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동741,서울특별시 관악구청,서울특별시 관악구 법원단지28길 33,37.47438277,126.9250188,,,,,난곡동741,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동742,서울특별시 관악구청,서울특별시 관악구 법원단지30길 33,37.4745015,126.9253981,,,,,난곡동742,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동743,서울특별시 관악구청,서울특별시 관악구 법원단지30길 27,37.47469978,126.9252163,,,,,난곡동743,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동744,서울특별시 관악구청,서울특별시 관악구 법원단지30길 17,37.47509318,126.9249519,,,,,난곡동744,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동745,서울특별시 관악구청,서울특별시 관악구 법원단지30길 10,37.47524478,126.9244646,,,,,난곡동745,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동746,서울특별시 관악구청,서울특별시 관악구 법원단지10길 91,37.47533194,126.9246632,,,,,난곡동746,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동747,서울특별시 관악구청,서울특별시 관악구 법원단지30길 6,37.47548539,126.9242539,,,,,난곡동747,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동748,서울특별시 관악구청,서울특별시 관악구 법원단지길 138,37.4756618,126.9243738,,,,,난곡동748,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동749,서울특별시 관악구청,서울특별시 관악구 법원단지31길 7,37.47608165,126.9240709,,,,,난곡동749,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동750,서울특별시 관악구청,서울특별시 관악구 법원단지9길 74,37.47608584,126.9237163,,,,,난곡동750,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동751,서울특별시 관악구청,서울특별시 관악구 법원단지29길 16,37.4763341,126.9237739,,,,,난곡동751,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동752,서울특별시 관악구청,서울특별시 관악구 법원단지29길 18,37.47642181,126.9236882,,,,,난곡동752,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동753,서울특별시 관악구청,서울특별시 관악구 법원단지31길 25,37.47671674,126.9235946,,,,,난곡동753,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동754,서울특별시 관악구청,서울특별시 관악구 법원단지31길 15,37.47637995,126.9238967,,,,,난곡동754,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동755,서울특별시 관악구청,서울특별시 관악구 법원단지31길 18,37.47657738,126.9239198,,,,,난곡동755,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동756,서울특별시 관악구청,서울특별시 관악구 법원단지31길 7,37.47608165,126.9240709,,,,,난곡동756,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동757,서울특별시 관악구청,서울특별시 관악구 법원단지길 143,37.47598517,126.9245191,,,,,난곡동757,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동758,서울특별시 관악구청,서울특별시 관악구 법원단지32길 6,37.47560795,126.9245692,,,,,난곡동758,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동759,서울특별시 관악구청,서울특별시 관악구 법원단지32길 12,37.47539391,126.9247685,,,,,난곡동759,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동760,서울특별시 관악구청,서울특별시 관악구 법원단지32길 21,37.47510804,126.9252233,,,,,난곡동760,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동761,서울특별시 관악구청,서울특별시 관악구 법원단지30길 25-4,37.4747631,126.9253242,,,,,난곡동761,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동762,서울특별시 관악구청,서울특별시 관악구 법원단지32길 31,37.47473262,126.925563,,,,,난곡동762,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동763,서울특별시 관악구청,서울특별시 관악구 법원단지34길 26,37.47504816,126.9254275,,,,,난곡동763,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동764,서울특별시 관악구청,서울특별시 관악구 법원단지34길 19,37.47535204,126.9253755,,,,,난곡동764,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동765,서울특별시 관악구청,서울특별시 관악구 법원단지10길 101,37.47561939,126.9251368,,,,,난곡동765,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동766,서울특별시 관악구청,서울특별시 관악구 법원단지10길 97,37.47551705,126.9250054,,,,,난곡동766,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동767,서울특별시 관악구청,서울특별시 관악구 법원단지34길 6,37.47575973,126.9247875,,,,,난곡동767,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동768,서울특별시 관악구청,서울특별시 관악구 법원단지34길 2,37.47586384,126.9247071,,,,,난곡동768,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동769,서울특별시 관악구청,서울특별시 관악구 법원단지34길 3,37.47594799,126.9248552,,,,,난곡동769,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동770,서울특별시 관악구청,서울특별시 관악구 법원단지33길 8,37.47633178,126.9245012,,,,,난곡동770,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동771,서울특별시 관악구청,서울특별시 관악구 법원단지9길 91,37.47664719,126.9244527,,,,,난곡동771,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동772,서울특별시 관악구청,서울특별시 관악구 법원단지33길 22,37.47680724,126.9240702,,,,,난곡동772,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동773,서울특별시 관악구청,서울특별시 관악구 법원단지5가길 96,37.47693648,126.9241312,,,,,난곡동773,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동774,서울특별시 관악구청,서울특별시 관악구 법원단지9길 90,37.47647536,126.9244403,,,,,난곡동774,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동775,서울특별시 관악구청,서울특별시 관악구 법원단지길 153,37.47637387,126.9249416,,,,,난곡동775,,,,,,,한전주,1162065500,신원동,11620,True
보안등,난곡동776,서울특별시 관악구청,서울특별시 관악구 법원단지36길 1,37.47607753,126.9250987,,,,,난곡동776,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동777,서울특별시 관악구청,서울특별시 관악구 법원단지36길 8,37.47578599,126.9251319,,,,,난곡동777,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동778,서울특별시 관악구청,서울특별시 관악구 법원단지10길 107,37.47578907,126.9254466,,,,,난곡동778,,,,,,,전용주,1162065500,신원동,11620,True
보안등,난곡동779,서울특별시 관악구청,서울특별시 관악구 법원단지36길 20,37.47539698,126.9254861,,,,,난곡동779,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동780,서울특별시 관악구청,서울특별시 관악구 법원단지36길 20,37.47539698,126.9254861,,,,,난곡동780,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동781,서울특별시 관악구청,서울특별시 관악구 법원단지길 158-11,37.47588092,126.9256498,,,,,난곡동781,,,,,,,,1162065500,신원동,11620,True
보안등,난곡동782,서울특별시 관악구청,서울특별시 관악구 법원단지길 158-8,37.47594755,126.9252975,,,,,난곡동782,,,,,,,,1162065500,신원동,11620,True
보안등,난곡동783,서울특별시 관악구청,서울특별시 관악구 법원단지길 156,37.47614445,126.9252042,,,,,난곡동783,,,,,,,한전주,1162065500,신원동,11620,True
보안등,난곡동784,서울특별시 관악구청,,37.4749821,126.9260321,,,,,난곡동784,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동785,서울특별시 관악구청,,37.4749821,126.9260321,,,,,난곡동785,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동786,서울특별시 관악구청,,37.4749821,126.9260321,,,,,난곡동786,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동787,서울특별시 관악구청,,37.4749821,126.9260321,,,,,난곡동787,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동788,서울특별시 관악구청,,37.4749821,126.9260321,,,,,난곡동788,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동789,서울특별시 관악구청,,37.4749821,126.9260321,,,,,난곡동789,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동790,서울특별시 관악구청,서울특별시 관악구 법원단지26길 33,37.47413749,126.9246906,,,,,난곡동790,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동791,서울특별시 관악구청,서울특별시 관악구 법원단지26길 34,37.47398388,126.9244257,,,,,난곡동791,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동795,서울특별시 관악구청,서울특별시 관악구 난곡로10길 16,37.46538331,126.9204829,,,,,난곡동795,,,,,,,한전주,1162071500,난향동,11620,True
보안등,난곡동796,서울특별시 관악구청,서울특별시 관악구 난곡로 116,37.46551693,126.9203576,,,,,난곡동796,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동797,서울특별시 관악구청,서울특별시 관악구 난곡로10길 14,37.46531756,126.920386,,,,,난곡동797,,,,,,,한전주,1162071500,난향동,11620,True
보안등,난곡동798,서울특별시 관악구청,서울특별시 관악구 난곡로10길 14,37.46531756,126.920386,,,,,난곡동798,,,,,,,전용주,1162071500,난향동,11620,True
보안등,난곡동799,서울특별시 관악구청,서울특별시 관악구 난곡로35가길 5,37.47264393,126.9187734,,,,,난곡동799,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동800,서울특별시 관악구청,서울특별시 관악구 법원단지20길 24,37.47381895,126.9230958,,,,,난곡동800,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동801,서울특별시 관악구청,서울특별시 관악구 법원단지20길 28,37.47357718,126.9233361,,,,,난곡동801,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동802,서울특별시 관악구청,서울특별시 관악구 법원단지31길 22,37.47669067,126.9238324,,,,,난곡동802,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동803,서울특별시 관악구청,서울특별시 관악구 법원단지7길 56,37.47587724,126.9227158,,,,,난곡동803,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동804,서울특별시 관악구청,서울특별시 관악구 난곡로20길 15-8,37.46891441,126.9209459,,,,,난곡동804,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동805,서울특별시 관악구청,서울특별시 관악구 난곡로35길 49,37.47107787,126.9178349,,,,,난곡동805,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동806,서울특별시 관악구청,서울특별시 관악구 난곡로22길 16,37.46900138,126.9207104,,,,,난곡동806,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동807,서울특별시 관악구청,서울특별시 관악구 난곡로26다길 19,37.47017306,126.9245766,,,,,난곡동807,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동808,서울특별시 관악구청,서울특별시 관악구 난곡로24라길 5-1,37.46884735,126.9217236,,,,,난곡동808,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동809,서울특별시 관악구청,서울특별시 관악구 난곡로26마길 16,37.46799414,126.9242798,,,,,난곡동809,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동813,서울특별시 관악구청,서울특별시 관악구 법원단지28길 19,37.47482626,126.924606,,,,,난곡동813,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동814,서울특별시 관악구청,서울특별시 관악구 난곡로31길 54,37.47042203,126.9175859,,,,,난곡동814,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동815,서울특별시 관악구청,서울특별시 관악구 난곡로26길 96,37.46896002,126.9244176,,,,,난곡동815,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동816,서울특별시 관악구청,서울특별시 관악구 난곡로26라길 5,37.46866165,126.9244878,,,,,난곡동816,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동817,서울특별시 관악구청,서울특별시 관악구 난곡로34길 5,37.47262588,126.9196556,,,,,난곡동817,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동818,서울특별시 관악구청,서울특별시 관악구 법원단지길 143,37.47598517,126.9245191,,,,,난곡동818,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동819,서울특별시 관악구청,서울특별시 관악구 법원단지22길 22,37.47410664,126.9233754,,,,,난곡동819,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동820,서울특별시 관악구청,서울특별시 관악구 법원단지14길 11,37.47378722,126.9218401,,,,,난곡동820,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동821,서울특별시 관악구청,서울특별시 관악구 법원단지10길 91,37.47533194,126.9246632,,,,,난곡동821,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동822,서울특별시 관악구청,서울특별시 관악구 난곡로34길 28,37.4722524,126.9206984,,,,,난곡동822,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동823,서울특별시 관악구청,서울특별시 관악구 난곡로24라길 11-2,37.46881936,126.9221807,,,,,난곡동823,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동824,서울특별시 관악구청,서울특별시 관악구 난곡로22길 8,37.46871647,126.9204325,,,,,난곡동824,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동825,서울특별시 관악구청,서울특별시 관악구 법원단지26길 27,37.4743402,126.9245239,,,,,난곡동825,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동826,서울특별시 관악구청,서울특별시 관악구 난곡로24바길 46,37.46703002,126.9240759,,,,,난곡동826,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동827,서울특별시 관악구청,서울특별시 관악구 난곡로 170-6,37.47012966,126.9203569,,,,,난곡동827,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동828,서울특별시 관악구청,서울특별시 관악구 법원단지9길 91,37.47664719,126.9244527,,,,,난곡동828,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동829,서울특별시 관악구청,서울특별시 관악구 난곡로26라길 24,37.46808146,126.9237355,,,,,난곡동829,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동830,서울특별시 관악구청,서울특별시 관악구 법원단지31길 22,37.47669067,126.9238324,,,,,난곡동830,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동831,서울특별시 관악구청,서울특별시 관악구 난곡로 186,37.47186997,126.9198361,,,,,난곡동831,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동832,서울특별시 관악구청,서울특별시 관악구 법원단지10길 101,37.47561939,126.9251368,,,,,난곡동832,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동833,서울특별시 관악구청,서울특별시 관악구 난곡로26길 96-4,37.468875,126.9243258,,,,,난곡동833,,,,,,,건축물,1162077500,난곡동,11620,True
보안등,난곡동834,서울특별시 관악구청,서울특별시 관악구 난곡로26길 96-6,37.46879548,126.9242511,,,,,난곡동834,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동835,서울특별시 관악구청,서울특별시 관악구 난곡로25길 11,37.4703796,126.9192965,,,,,난곡동835,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동836,서울특별시 관악구청,서울특별시 관악구 법원단지길 78,37.47412446,126.9215593,,,,,난곡동836,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동837,서울특별시 관악구청,서울특별시 관악구 법원단지14길 2,37.47396271,126.9213943,,,,,난곡동837,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동838,서울특별시 관악구청,서울특별시 관악구 난곡로26길 104,37.46863128,126.9246207,,,,,난곡동838,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동839,서울특별시 관악구청,서울특별시 관악구 난곡로16길 5-12,37.46737625,126.9214137,,,,,난곡동839,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동840,서울특별시 관악구청,서울특별시 관악구 난곡로15길 28,37.46732201,126.9188907,,,,,난곡동840,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동841,서울특별시 관악구청,서울특별시 관악구 난곡로15길 28,37.46732201,126.9188907,,,,,난곡동841,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동842,서울특별시 관악구청,서울특별시 관악구 난곡로15길 28,37.46732201,126.9188907,,,,,난곡동842,,,,,,,,1162077500,난곡동,11620,True
보안등,난곡동843,서울특별시 관악구청,서울특별시 관악구 난곡로15길 30,37.46742184,126.918746,,,,,난곡동843,,,,,,,한전주,1162077500,난곡동,11620,True
보안등,난곡동844,서울특별시 관악구청,서울특별시 관악구 난곡로15길 30,37.46742184,126.918746,,,,,난곡동844,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동845,서울특별시 관악구청,서울특별시 관악구 난곡로15길 30,37.46742184,126.918746,,,,,난곡동845,,,,,,,전용주,1162077500,난곡동,11620,True
보안등,난곡동846,서울특별시 관악구청,서울특별시 관악구 난곡로15길 24,37.46725797,126.9191779,,,,,난곡동846,,,,,,,한전주,1162077500,난곡동,11620,True
